股票代码,年度,股票简称,证券交易所,中小企业板标示
600694,2009,大商股份,SH,0
600694,2010,大商股份,SH,0
600695,2002,大江股份,SH,0
600695,2003,ST大江,SH,0
600695,2004,ST大江,SH,0
600695,2005,ST大江,SH,0
600695,2006,*ST大江,SH,0
600695,2007,ST大江,SH,0
600695,2008,大江股份,SH,0
600695,2009,大江股份,SH,0
600695,2010,大江股份,SH,0
600696,2002,利嘉股份,SH,0
600696,2003,利嘉股份,SH,0
600696,2004,利嘉股份,SH,0
600696,2005,利嘉股份,SH,0
600696,2006,多伦股份,SH,0
600696,2007,多伦股份,SH,0
600696,2008,多伦股份,SH,0
600696,2009,多伦股份,SH,0
600697,2004,欧亚集团,SH,0
600697,2005,欧亚集团,SH,0
600697,2006,欧亚集团,SH,0
600697,2007,欧亚集团,SH,0
600697,2008,欧亚集团,SH,0
600697,2009,欧亚集团,SH,0
600698,2002,ST轻骑,SH,0
600698,2003,ST轻骑,SH,0
600698,2004,ST轻骑,SH,0
600698,2005,ST轻骑,SH,0
600698,2006,SST轻骑,SH,0
600698,2007,SST轻骑,SH,0
600698,2009,ST轻骑,SH,0
600698,2011,ST轻骑,SH,0
600699,2003,辽源得亨,SH,0
600699,2005,辽源得亨,SH,0
600699,2006,*ST得亨,SH,0
600699,2007,*ST得亨,SH,0
600699,2008,ST得亨,SH,0
600699,2009,*ST得亨,SH,0
600699,2010,*ST得亨,SH,0
600700,2002,数码测绘,SH,0
600700,2004,ST数码,SH,0
600701,2002,工大高新,SH,0
600701,2003,工大高新,SH,0
600701,2004,工大高新,SH,0
600701,2005,工大高新,SH,0
600701,2006,工大高新,SH,0
600701,2007,工大高新,SH,0
600701,2008,*ST工新,SH,0
600701,2009,*ST工新,SH,0
600701,2010,工大高新,SH,0
600702,2002,沱牌曲酒,SH,0
600702,2003,沱牌曲酒,SH,0
600702,2004,沱牌曲酒,SH,0
600702,2005,G沱牌,SH,0
600702,2006,沱牌曲酒,SH,0
600702,2007,沱牌曲酒,SH,0
600702,2008,沱牌曲酒,SH,0
600702,2009,沱牌曲酒,SH,0
600702,2011,沱牌曲酒,SH,0
600703,2002,天颐科技,SH,0
600703,2003,天颐科技,SH,0
600703,2004,天颐科技,SH,0
600703,2005,天颐科技,SH,0
600703,2006,ST三安,SH,0
600703,2007,S*ST天颐,SH,0
600703,2008,三安光电,SH,0
600703,2009,三安光电,SH,0
600703,2010,三安光电,SH,0
600704,2003,中大股份,SH,0
600704,2004,中大股份,SH,0
600704,2005,G中大,SH,0
600704,2006,中大股份,SH,0
600704,2007,中大股份,SH,0
600704,2008,中大股份,SH,0
600704,2009,中大股份,SH,0
600704,2010,中大股份,SH,0
600705,2002,北亚集团,SH,0
600705,2003,北亚集团,SH,0
600705,2005,北亚集团,SH,0
600705,2006,S*ST北亚,SH,0
600705,2007,S*ST北亚,SH,0
600706,2002,长安信息,SH,0
600706,2003,长安信息,SH,0
600706,2004,长安信息,SH,0
600706,2005,长安信息,SH,0
600706,2006,*ST长信,SH,0
600706,2007,*ST长信,SH,0
600706,2008,ST长信,SH,0
600706,2009,ST长信,SH,0
600706,2010,ST长信,SH,0
600707,2002,彩虹股份,SH,0
600707,2003,彩虹股份,SH,0
600707,2004,彩虹股份,SH,0
600707,2005,彩虹股份,SH,0
600707,2006,彩虹股份,SH,0
600707,2007,彩虹股份,SH,0
600707,2008,彩虹股份,SH,0
600707,2009,彩虹股份,SH,0
600707,2011,彩虹股份,SH,0
600708,2002,东海股份,SH,0
600708,2004,海博股份,SH,0
600708,2005,G海博,SH,0
600708,2006,海博股份,SH,0
600708,2007,海博股份,SH,0
600708,2008,海博股份,SH,0
600708,2009,海博股份,SH,0
600708,2010,海博股份,SH,0
600709,2002,ST生态,SH,0
600710,2002,常林股份,SH,0
600710,2003,常林股份,SH,0
600710,2004,常林股份,SH,0
600710,2005,常林股份,SH,0
600710,2006,常林股份,SH,0
600710,2007,常林股份,SH,0
600710,2008,常林股份,SH,0
600710,2010,常林股份,SH,0
600711,2002,雄震集团,SH,0
600711,2003,雄震集团,SH,0
600711,2005,雄震集团,SH,0
600711,2006,*ST雄震,SH,0
600711,2007,ST雄震,SH,0
600711,2008,ST雄震,SH,0
600711,2009,ST雄震,SH,0
600712,2003,南宁百货,SH,0
600712,2004,南宁百货,SH,0
600712,2006,南宁百货,SH,0
600713,2002,南京医药,SH,0
600713,2003,南京医药,SH,0
600713,2004,南京医药,SH,0
600713,2005,南京医药,SH,0
600713,2006,南京医药,SH,0
600713,2008,南京医药,SH,0
600713,2009,南京医药,SH,0
600713,2010,南京医药,SH,0
600714,2003,山川股份,SH,0
600714,2004,金瑞矿业,SH,0
600714,2005,金瑞矿业,SH,0
600714,2006,金瑞矿业,SH,0
600714,2007,*ST金瑞,SH,0
600714,2008,ST金瑞,SH,0
600714,2009,ST金瑞,SH,0
600714,2011,ST金瑞,SH,0
600715,2002,ST松辽,SH,0
600715,2003,ST松辽,SH,0
600715,2004,ST松辽,SH,0
600715,2005,*ST松辽,SH,0
600715,2006,*ST松辽,SH,0
600715,2007,ST松辽,SH,0
600715,2008,ST松辽,SH,0
600715,2009,ST松辽,SH,0
600715,2010,*ST松辽,SH,0
600716,2002,耀华玻璃,SH,0
600716,2003,耀华玻璃,SH,0
600716,2004,耀华玻璃,SH,0
600716,2005,耀华玻璃,SH,0
600716,2006,耀华玻璃,SH,0
600716,2007,*ST耀华,SH,0
600716,2009,ST凤凰,SH,0
600716,2010,凤凰股份,SH,0
600717,2002,天津港,SH,0
600717,2003,天津港,SH,0
600717,2004,天津港,SH,0
600717,2005,G天津港,SH,0
600717,2006,天津港,SH,0
600717,2007,天津港,SH,0
600717,2008,天津港,SH,0
600717,2009,天津港,SH,0
600717,2011,天津港,SH,0
600718,2002,东软股份,SH,0
600718,2003,东软股份,SH,0
600718,2004,东软股份,SH,0
600718,2005,G东软,SH,0
600718,2006,东软股份,SH,0
600718,2007,东软股份,SH,0
600718,2009,东软集团,SH,0
600718,2010,东软集团,SH,0
600719,2002,大连热电,SH,0
600719,2003,大连热电,SH,0
600719,2004,大连热电,SH,0
600719,2005,大连热电,SH,0
600719,2006,大连热电,SH,0
600719,2007,大连热电,SH,0
600719,2009,大连热电,SH,0
600719,2011,大连热电,SH,0
600720,2002,祁连山,SH,0
600720,2003,祁连山,SH,0
600720,2004,祁连山,SH,0
600720,2005,祁连山,SH,0
600720,2006,祁连山,SH,0
600720,2007,祁连山,SH,0
600720,2009,祁连山,SH,0
600720,2011,祁连山,SH,0
600721,2002,百花村,SH,0
600721,2004,百花村,SH,0
600721,2005,百花村,SH,0
600721,2006,S*ST百花,SH,0
600721,2010,ST百花,SH,0
600722,2002,沧州化工,SH,0
600722,2003,沧州化工,SH,0
600722,2004,沧州化工,SH,0
600722,2005,沧州化工,SH,0
600722,2006,沧州化工,SH,0
600722,2007,*ST沧化,SH,0
600722,2009,*ST金化,SH,0
600722,2011,*ST金化,SH,0
600723,2002,西单商场,SH,0
600723,2003,西单商场,SH,0
600723,2004,西单商场,SH,0
600723,2005,西单商场,SH,0
600723,2006,西单商场,SH,0
600723,2007,西单商场,SH,0
600723,2009,西单商场,SH,0
600723,2011,西单商场,SH,0
600724,2009,宁波富达,SH,0
600724,2011,宁波富达,SH,0
600725,2002,云维股份,SH,0
600725,2003,云维股份,SH,0
600725,2004,云维股份,SH,0
600725,2005,G云维,SH,0
600725,2006,云维股份,SH,0
600725,2007,云维股份,SH,0
600725,2009,云维股份,SH,0
600725,2010,云维股份,SH,0
600726,2002,龙电股份,SH,0
600726,2003,龙电股份,SH,0
600726,2004,华电能源,SH,0
600726,2005,华电能源,SH,0
600726,2006,华电能源,SH,0
600726,2007,华电能源,SH,0
600726,2008,华电能源,SH,0
600726,2009,华电能源,SH,0
600726,2011,华电能源,SH,0
600727,2002,鲁北化工,SH,0
600727,2003,鲁北化工,SH,0
600727,2004,鲁北化工,SH,0
600727,2005,鲁北化工,SH,0
600727,2006,鲁北化工,SH,0
600727,2007,鲁北化工,SH,0
600727,2008,*ST鲁北,SH,0
600727,2009,*ST鲁北,SH,0
600727,2010,*ST鲁北,SH,0
600728,2002,新太科技,SH,0
600728,2003,新太科技,SH,0
600728,2004,新太科技,SH,0
600728,2005,新太科技,SH,0
600728,2006,S*ST新太,SH,0
600728,2007,SST新太,SH,0
600728,2008,S*ST新太,SH,0
600728,2009,S*ST新太,SH,0
600728,2011,ST新太,SH,0
600729,2002,重庆百货,SH,0
600729,2003,重庆百货,SH,0
600729,2004,重庆百货,SH,0
600729,2005,重庆百货,SH,0
600729,2006,重庆百货,SH,0
600729,2007,重庆百货,SH,0
600729,2009,重庆百货,SH,0
600729,2011,重庆百货,SH,0
600730,2002,中国高科,SH,0
600730,2003,中国高科,SH,0
600730,2004,中国高科,SH,0
600730,2005,中国高科,SH,0
600730,2006,中国高科,SH,0
600730,2009,中国高科,SH,0
600730,2010,中国高科,SH,0
600731,2002,湖南海利,SH,0
600731,2003,湖南海利,SH,0
600731,2004,湖南海利,SH,0
600731,2005,G海利,SH,0
600731,2006,湖南海利,SH,0
600731,2007,湖南海利,SH,0
600731,2008,湖南海利,SH,0
600731,2009,湖南海利,SH,0
600731,2010,湖南海利,SH,0
600732,2002,上海港机,SH,0
600732,2003,上海新梅,SH,0
600732,2004,上海新梅,SH,0
600732,2005,G新梅,SH,0
600732,2006,上海新梅,SH,0
600732,2007,上海新梅,SH,0
600732,2009,上海新梅,SH,0
600732,2011,上海新梅,SH,0
600733,2002,前锋股份,SH,0
600733,2003,前锋股份,SH,0
600733,2004,前锋股份,SH,0
600733,2005,前锋股份,SH,0
600733,2006,S前锋,SH,0
600733,2007,S前锋,SH,0
600733,2008,S前锋,SH,0
600733,2009,S前锋,SH,0
600733,2010,S前锋,SH,0
600734,2003,实达电脑,SH,0
600734,2004,实达集团,SH,0
600734,2005,实达集团,SH,0
600734,2006,S*ST实达,SH,0
600734,2007,S*ST实达,SH,0
600734,2008,ST实达,SH,0
600734,2009,实达集团,SH,0
600734,2011,实达集团,SH,0
600735,2002,兰陵陈香,SH,0
600735,2003,ST陈香,SH,0
600735,2004,ST陈香,SH,0
600735,2005,ST陈香,SH,0
600735,2006,SST陈香,SH,0
600735,2007,*ST锦股,SH,0
600735,2008,新华锦,SH,0
600735,2009,新华锦,SH,0
600735,2010,新华锦,SH,0
600736,2002,苏州高新,SH,0
600736,2003,苏州高新,SH,0
600736,2004,苏州高新,SH,0
600736,2005,G苏高新,SH,0
600736,2006,苏州高新,SH,0
600736,2007,苏州高新,SH,0
600736,2009,苏州高新,SH,0
600736,2011,苏州高新,SH,0
600737,2002,新疆屯河,SH,0
600737,2003,新疆屯河,SH,0
600737,2004,ST屯河,SH,0
600737,2005,*ST屯河,SH,0
600737,2006,*ST屯河,SH,0
600737,2007,中粮屯河,SH,0
600737,2008,中粮屯河,SH,0
600737,2009,中粮屯河,SH,0
600737,2011,中粮屯河,SH,0
600738,2003,ST民百,SH,0
600738,2004,ST民百,SH,0
600738,2006,兰州民百,SH,0
600738,2007,兰州民百,SH,0
600738,2008,兰州民百,SH,0
600738,2009,兰州民百,SH,0
600738,2011,兰州民百,SH,0
600739,2002,辽宁成大,SH,0
600739,2003,辽宁成大,SH,0
600739,2004,辽宁成大,SH,0
600739,2005,G成大,SH,0
600739,2006,辽宁成大,SH,0
600739,2007,辽宁成大,SH,0
600739,2009,辽宁成大,SH,0
600740,2002,山西焦化,SH,0
600740,2003,山西焦化,SH,0
600740,2004,山西焦化,SH,0
600740,2005,山西焦化,SH,0
600740,2006,山西焦化,SH,0
600740,2007,山西焦化,SH,0
600740,2009,*ST山焦,SH,0
600740,2010,*ST山焦,SH,0
600741,2002,巴士股份,SH,0
600741,2003,巴士股份,SH,0
600741,2004,巴士股份,SH,0
600741,2005,G沪巴士,SH,0
600741,2006,巴士股份,SH,0
600741,2007,巴士股份,SH,0
600741,2008,巴士股份,SH,0
600741,2009,华域汽车,SH,0
600741,2011,华域汽车,SH,0
600742,2002,一汽四环,SH,0
600742,2003,一汽四环,SH,0
600742,2004,一汽四环,SH,0
600742,2005,G四环,SH,0
600742,2006,一汽四环,SH,0
600742,2007,一汽四环,SH,0
600742,2008,一汽富维,SH,0
600742,2009,一汽富维,SH,0
600742,2010,一汽富维,SH,0
600743,2002,ST幸福,SH,0
600743,2005,ST幸福,SH,0
600743,2006,SST幸福,SH,0
600743,2009,华远地产,SH,0
600743,2011,华远地产,SH,0
600744,2002,华银电力,SH,0
600744,2003,华银电力,SH,0
600744,2004,华银电力,SH,0
600744,2005,华银电力,SH,0
600744,2006,华银电力,SH,0
600744,2007,华银电力,SH,0
600744,2008,华银电力,SH,0
600744,2009,华银电力,SH,0
600744,2010,华银电力,SH,0
600745,2004,天华股份,SH,0
600745,2008,ST天华,SH,0
600745,2009,中茵股份,SH,0
600746,2002,江苏索普,SH,0
600746,2003,江苏索普,SH,0
600746,2004,江苏索普,SH,0
600746,2005,江苏索普,SH,0
600746,2006,江苏索普,SH,0
600746,2007,江苏索普,SH,0
600746,2008,江苏索普,SH,0
600746,2009,江苏索普,SH,0
600746,2010,江苏索普,SH,0
600747,2002,大显股份,SH,0
600747,2003,大显股份,SH,0
600747,2004,大显股份,SH,0
600747,2005,大显股份,SH,0
600747,2006,大显股份,SH,0
600747,2007,大连控股,SH,0
600747,2008,大连控股,SH,0
600747,2009,大连控股,SH,0
600747,2010,大连控股,SH,0
600748,2002,浦东不锈,SH,0
600748,2003,上实发展,SH,0
600748,2004,上实发展,SH,0
600748,2005,G实发展,SH,0
600748,2006,上实发展,SH,0
600748,2007,上实发展,SH,0
600748,2008,上实发展,SH,0
600748,2009,上实发展,SH,0
600748,2011,上实发展,SH,0
600749,2002,西藏圣地,SH,0
600749,2003,ST圣地,SH,0
600749,2004,西藏圣地,SH,0
600749,2005,G圣地,SH,0
600749,2006,西藏圣地,SH,0
600749,2007,西藏旅游,SH,0
600749,2008,西藏旅游,SH,0
600749,2009,西藏旅游,SH,0
600749,2010,西藏旅游,SH,0
600750,2002,江中药业,SH,0
600750,2003,江中药业,SH,0
600750,2004,江中药业,SH,0
600750,2005,江中药业,SH,0
600750,2006,江中药业,SH,0
600750,2007,江中药业,SH,0
600750,2009,江中药业,SH,0
600750,2010,江中药业,SH,0
600751,2003,ST天海,SH,0
600751,2004,ST天海,SH,0
600751,2005,*ST天海,SH,0
600751,2006,SST天海,SH,0
600751,2007,SST天海,SH,0
600751,2008,S*ST天海,SH,0
600751,2009,SST天海,SH,0
600751,2010,SST天海,SH,0
600752,2002,哈慈股份,SH,0
600752,2004,ST哈慈,SH,0
600753,2002,ST冰熊,SH,0
600753,2003,ST冰熊,SH,0
600753,2004,ST冰熊,SH,0
600753,2005,ST冰熊,SH,0
600753,2006,ST冰熊,SH,0
600753,2007,东方银星,SH,0
600753,2008,东方银星,SH,0
600753,2009,东方银星,SH,0
600753,2010,东方银星,SH,0
600754,2003,锦江酒店,SH,0
600754,2004,锦江酒店,SH,0
600754,2005,G锦江,SH,0
600754,2006,锦江股份,SH,0
600754,2007,锦江股份,SH,0
600754,2008,锦江股份,SH,0
600754,2009,锦江股份,SH,0
600754,2010,锦江股份,SH,0
600755,2002,厦门国贸,SH,0
600755,2003,厦门国贸,SH,0
600755,2004,厦门国贸,SH,0
600755,2005,厦门国贸,SH,0
600755,2006,厦门国贸,SH,0
600755,2007,厦门国贸,SH,0
600755,2008,厦门国贸,SH,0
600755,2009,厦门国贸,SH,0
600756,2002,浪潮软件,SH,0
600756,2003,浪潮软件,SH,0
600756,2004,浪潮软件,SH,0
600756,2005,浪潮软件,SH,0
600756,2006,浪潮软件,SH,0
600756,2007,浪潮软件,SH,0
600756,2008,浪潮软件,SH,0
600756,2009,浪潮软件,SH,0
600756,2010,浪潮软件,SH,0
600757,2002,华源发展,SH,0
600757,2003,华源发展,SH,0
600757,2004,华源发展,SH,0
600757,2005,华源发展,SH,0
600757,2006,华源发展,SH,0
600757,2007,*ST源发,SH,0
600757,2008,ST源发,SH,0
600757,2009,*ST源发,SH,0
600757,2011,*ST源发,SH,0
600758,2004,ST金帝,SH,0
600758,2006,ST金帝,SH,0
600758,2007,ST红阳,SH,0
600758,2009,红阳能源,SH,0
600758,2010,红阳能源,SH,0
600759,2002,ST琼华侨,SH,0
600759,2003,ST琼华侨,SH,0
600759,2006,S*ST华侨,SH,0
600759,2007,ST华侨,SH,0
600759,2008,正和股份,SH,0
600759,2009,正和股份,SH,0
600759,2010,正和股份,SH,0
600760,2002,ST黑豹,SH,0
600760,2003,ST黑豹,SH,0
600760,2004,ST黑豹,SH,0
600760,2005,GST黑豹,SH,0
600760,2006,ST黑豹,SH,0
600760,2007,ST黑豹,SH,0
600760,2008,东安黑豹,SH,0
600760,2009,东安黑豹,SH,0
600760,2010,中航黑豹,SH,0
600761,2002,安徽合力,SH,0
600761,2003,安徽合力,SH,0
600761,2004,安徽合力,SH,0
600761,2005,G合力,SH,0
600761,2006,安徽合力,SH,0
600761,2007,安徽合力,SH,0
600761,2009,安徽合力,SH,0
600761,2011,安徽合力,SH,0
600762,2002,金荔科技,SH,0
600762,2003,金荔科技,SH,0
600762,2006,S*ST金荔,SH,0
600763,2003,ST中燕,SH,0
600763,2005,ST中燕,SH,0
600763,2006,ST通策,SH,0
600763,2007,通策医疗,SH,0
600763,2008,通策医疗,SH,0
600763,2009,通策医疗,SH,0
600763,2010,通策医疗,SH,0
600764,2002,三星石化,SH,0
600764,2003,三星石化,SH,0
600764,2004,中电广通,SH,0
600764,2005,G中广通,SH,0
600764,2006,中电广通,SH,0
600764,2007,中电广通,SH,0
600764,2008,中电广通,SH,0
600764,2009,中电广通,SH,0
600764,2010,中电广通,SH,0
600765,2002,力源液压,SH,0
600765,2003,力源液压,SH,0
600765,2004,力源液压,SH,0
600765,2005,力源液压,SH,0
600765,2006,力源液压,SH,0
600765,2007,力源液压,SH,0
600765,2008,力源液压,SH,0
600765,2009,中航重机,SH,0
600765,2011,中航重机,SH,0
600766,2002,烟台发展,SH,0
600766,2003,ST烟发,SH,0
600766,2004,ST烟发,SH,0
600766,2005,*ST烟发,SH,0
600766,2006,*ST烟发,SH,0
600766,2007,园城股份,SH,0
600766,2008,园城股份,SH,0
600766,2009,园城股份,SH,0
600767,2002,运盛实业,SH,0
600767,2003,运盛实业,SH,0
600767,2004,运盛实业,SH,0
600767,2006,ST运盛,SH,0
600767,2009,运盛实业,SH,0
600767,2010,运盛实业,SH,0
600768,2002,ST甬富邦,SH,0
600768,2003,宁波富邦,SH,0
600768,2004,宁波富邦,SH,0
600768,2005,宁波富邦,SH,0
600768,2006,宁波富邦,SH,0
600768,2007,宁波富邦,SH,0
600768,2009,宁波富邦,SH,0
600768,2010,宁波富邦,SH,0
600769,2002,ST祥龙,SH,0
600769,2003,ST祥龙,SH,0
600769,2004,祥龙电业,SH,0
600769,2005,祥龙电业,SH,0
600769,2006,祥龙电业,SH,0
600769,2009,*ST祥龙,SH,0
600769,2010,*ST祥龙,SH,0
600770,2002,综艺股份,SH,0
600770,2003,综艺股份,SH,0
600770,2004,综艺股份,SH,0
600770,2005,G综艺,SH,0
600770,2006,综艺股份,SH,0
600770,2007,综艺股份,SH,0
600770,2008,综艺股份,SH,0
600770,2009,综艺股份,SH,0
600770,2011,综艺股份,SH,0
600771,2002,东盛科技,SH,0
600771,2003,东盛科技,SH,0
600771,2004,东盛科技,SH,0
600771,2005,东盛科技,SH,0
600771,2006,东盛科技,SH,0
600771,2007,ST东盛,SH,0
600771,2008,ST东盛,SH,0
600771,2009,ST东盛,SH,0
600771,2010,ST东盛,SH,0
600772,2002,石油龙昌,SH,0
600772,2003,石油龙昌,SH,0
600772,2004,石油龙昌,SH,0
600773,2002,西藏金珠,SH,0
600773,2003,西藏金珠,SH,0
600773,2004,西藏金珠,SH,0
600773,2005,西藏金珠,SH,0
600773,2006,*ST雅砻,SH,0
600773,2008,ST雅砻,SH,0
600773,2011,西藏城投,SH,0
600774,2006,汉商集团,SH,0
600774,2007,汉商集团,SH,0
600774,2008,汉商集团,SH,0
600774,2009,汉商集团,SH,0
600775,2002,南京熊猫,SH,0
600775,2003,南京熊猫,SH,0
600775,2004,南京熊猫,SH,0
600775,2005,南京熊猫,SH,0
600775,2006,南京熊猫,SH,0
600775,2007,南京熊猫,SH,0
600775,2008,南京熊猫,SH,0
600775,2009,南京熊猫,SH,0
600775,2011,南京熊猫,SH,0
600776,2002,东方通信,SH,0
600776,2003,东方通信,SH,0
600776,2004,*ST东信,SH,0
600776,2005,东方通信,SH,0
600776,2006,东方通信,SH,0
600776,2007,东方通信,SH,0
600776,2009,东方通信,SH,0
600776,2011,东方通信,SH,0
600777,2002,新潮实业,SH,0
600777,2003,新潮实业,SH,0
600777,2004,新潮实业,SH,0
600777,2005,新潮实业,SH,0
600777,2006,新潮实业,SH,0
600777,2007,新潮实业,SH,0
600777,2009,新潮实业,SH,0
600777,2010,新潮实业,SH,0
600778,2002,友好集团,SH,0
600778,2003,友好集团,SH,0
600778,2004,友好集团,SH,0
600778,2005,友好集团,SH,0
600778,2006,友好集团,SH,0
600778,2007,友好集团,SH,0
600778,2009,友好集团,SH,0
600778,2010,友好集团,SH,0
600779,2002,全兴股份,SH,0
600779,2003,全兴股份,SH,0
600779,2004,全兴股份,SH,0
600779,2005,G全兴,SH,0
600779,2006,水井坊,SH,0
600779,2007,水井坊,SH,0
600779,2008,水井坊,SH,0
600779,2009,水井坊,SH,0
600779,2010,水井坊,SH,0
600780,2002,通宝能源,SH,0
600780,2003,通宝能源,SH,0
600780,2004,通宝能源,SH,0
600780,2005,G通宝,SH,0
600780,2006,通宝能源,SH,0
600780,2007,通宝能源,SH,0
600780,2008,通宝能源,SH,0
600780,2009,通宝能源,SH,0
600780,2010,通宝能源,SH,0
600781,2002,ST民丰,SH,0
600781,2003,ST民丰,SH,0
600781,2004,ST民丰,SH,0
600781,2005,*ST民丰,SH,0
600781,2006,*ST辅仁,SH,0
600781,2007,上海辅仁,SH,0
600781,2008,上海辅仁,SH,0
600781,2009,上海辅仁,SH,0
600781,2010,上海辅仁,SH,0
600782,2002,新华股份,SH,0
600782,2003,新华股份,SH,0
600782,2004,新华股份,SH,0
600782,2005,新华股份,SH,0
600782,2006,新华股份,SH,0
600782,2007,新钢股份,SH,0
600782,2008,新钢股份,SH,0
600782,2009,新钢股份,SH,0
600782,2011,新钢股份,SH,0
600783,2004,鲁信高新,SH,0
600783,2005,鲁信高新,SH,0
600783,2006,鲁信高新,SH,0
600783,2007,鲁信高新,SH,0
600783,2008,鲁信高新,SH,0
600783,2009,鲁信高新,SH,0
600783,2010,鲁信创投,SH,0
600784,2002,鲁银投资,SH,0
600784,2003,ST鲁银,SH,0
600784,2004,鲁银投资,SH,0
600784,2005,鲁银投资,SH,0
600784,2006,鲁银投资,SH,0
600784,2007,鲁银投资,SH,0
600784,2009,鲁银投资,SH,0
600784,2011,鲁银投资,SH,0
600785,2002,新华百货,SH,0
600785,2003,新华百货,SH,0
600785,2004,新华百货,SH,0
600785,2005,新华百货,SH,0
600785,2006,新华百货,SH,0
600785,2007,新华百货,SH,0
600785,2008,新华百货,SH,0
600785,2009,新华百货,SH,0
600785,2011,新华百货,SH,0
600786,2002,ST东锅,SH,0
600786,2003,ST东锅,SH,0
600786,2004,东方锅炉,SH,0
600786,2005,东方锅炉,SH,0
600786,2006,东方锅炉,SH,0
600787,2002,中储股份,SH,0
600787,2003,中储股份,SH,0
600787,2004,中储股份,SH,0
600787,2005,G中储,SH,0
600787,2006,中储股份,SH,0
600787,2007,中储股份,SH,0
600787,2008,中储股份,SH,0
600787,2009,中储股份,SH,0
600787,2010,中储股份,SH,0
600788,2002,达尔曼,SH,0
600789,2002,鲁抗医药,SH,0
600789,2003,鲁抗医药,SH,0
600789,2004,鲁抗医药,SH,0
600789,2005,鲁抗医药,SH,0
600789,2006,鲁抗医药,SH,0
600789,2007,鲁抗医药,SH,0
600789,2009,鲁抗医药,SH,0
600789,2011,鲁抗医药,SH,0
600790,2002,轻纺城,SH,0
600790,2003,轻纺城,SH,0
600790,2004,轻纺城,SH,0
600790,2005,轻纺城,SH,0
600790,2006,轻纺城,SH,0
600790,2007,轻纺城,SH,0
600790,2009,轻纺城,SH,0
600790,2010,轻纺城,SH,0
600791,2002,天创置业,SH,0
600791,2003,天创置业,SH,0
600791,2004,天创置业,SH,0
600791,2005,G天创,SH,0
600791,2006,天创置业,SH,0
600791,2007,天创置业,SH,0
600791,2009,京能置业,SH,0
600791,2010,京能置业,SH,0
600792,2002,ST马龙,SH,0
600792,2003,马龙产业,SH,0
600792,2004,马龙产业,SH,0
600792,2005,马龙产业,SH,0
600792,2006,马龙产业,SH,0
600792,2007,﹡ST马龙,SH,0
600792,2008,﹡ST马龙,SH,0
600792,2010,*ST马龙,SH,0
600793,2002,宜宾纸业,SH,0
600793,2003,ST宜纸,SH,0
600793,2004,宜宾纸业,SH,0
600793,2005,宜宾纸业,SH,0
600793,2006,宜宾纸业,SH,0
600793,2007,*ST宜纸,SH,0
600793,2009,ST宜纸,SH,0
600793,2010,ST宜纸,SH,0
600794,2002,保税科技,SH,0
600794,2003,保税科技,SH,0
600794,2004,保税科技,SH,0
600794,2005,保税科技,SH,0
600794,2006,保税科技,SH,0
600794,2008,保税科技,SH,0
600795,2002,国电电力,SH,0
600795,2003,国电电力,SH,0
600795,2004,国电电力,SH,0
600795,2005,国电电力,SH,0
600795,2006,国电电力,SH,0
600795,2007,国电电力,SH,0
600795,2009,国电电力,SH,0
600795,2010,国电电力,SH,0
600796,2002,钱江生化,SH,0
600796,2003,钱江生化,SH,0
600796,2004,钱江生化,SH,0
600796,2005,钱江生化,SH,0
600796,2006,钱江生化,SH,0
600796,2007,钱江生化,SH,0
600796,2009,钱江生化,SH,0
600796,2010,钱江生化,SH,0
600797,2002,浙大网新,SH,0
600797,2003,浙大网新,SH,0
600797,2004,浙大网新,SH,0
600797,2005,G网新,SH,0
600797,2006,浙大网新,SH,0
600797,2007,浙大网新,SH,0
600797,2008,浙大网新,SH,0
600797,2009,浙大网新,SH,0
600797,2010,浙大网新,SH,0
600798,2003,宁波海运,SH,0
600798,2004,宁波海运,SH,0
600798,2005,宁波海运,SH,0
600798,2006,宁波海运,SH,0
600798,2007,宁波海运,SH,0
600798,2009,宁波海运,SH,0
600798,2010,宁波海运,SH,0
600799,2002,ST龙科,SH,0
600799,2003,ST龙科,SH,0
600800,2002,天津磁卡,SH,0
600800,2003,天津磁卡,SH,0
600800,2004,天津磁卡,SH,0
600800,2006,SST磁卡,SH,0
600800,2007,S*ST磁卡,SH,0
600800,2009,ST磁卡,SH,0
600800,2010,ST磁卡,SH,0
600801,2003,华新水泥,SH,0
600801,2004,华新水泥,SH,0
600801,2005,G华新,SH,0
600801,2006,华新水泥,SH,0
600801,2007,华新水泥,SH,0
600801,2009,华新水泥,SH,0
600801,2010,华新水泥,SH,0
600802,2002,福建水泥,SH,0
600802,2003,福建水泥,SH,0
600802,2004,福建水泥,SH,0
600802,2005,福建水泥,SH,0
600802,2006,福建水泥,SH,0
600802,2007,福建水泥,SH,0
600802,2008,福建水泥,SH,0
600802,2009,福建水泥,SH,0
600802,2011,福建水泥,SH,0
600803,2002,威远生化,SH,0
600803,2003,威远生化,SH,0
600803,2004,威远生化,SH,0
600803,2005,威远生化,SH,0
600803,2006,威远生化,SH,0
600803,2008,威远生化,SH,0
600803,2009,威远生化,SH,0
600803,2011,威远生化,SH,0
600804,2002,鹏博士,SH,0
600804,2003,鹏博士,SH,0
600804,2004,鹏博士,SH,0
600804,2005,鹏博士,SH,0
600804,2006,鹏博士,SH,0
600804,2007,鹏博士,SH,0
600804,2008,鹏博士,SH,0
