股票代码,年度,金额最高的前三名董事的报酬总额,金额最高的前三名高级管理人员的报酬总额,独立董事津贴,审计委员会,薪酬与考核委员会,战略委员会,提名委员会,董事会的规模,监事会的规模,年度股东大会的参会股东人数,独立董事总人数
600841,2002,132000,180000,4000,0,1,0,0,5,7,66,4
600842,2002,633310,348620,16800,0,1,0,0,9,5,87,2
600843,2002,463400,235100,40000,1,1,1,1,6,3,216,2
600844,2002,126873,63456,30000,0,0,0,0,5,3,57,2
600845,2002,1150000,-95,120000,1,1,0,0,6,3,58,3
600846,2002,574000,512145,18750,1,1,1,0,9,3,75,2
600847,2002,88800,74400,30000,0,0,0,0,7,3,2,2
600848,2002,330800,267700,17500,1,0,1,0,7,5,114,2
600849,2002,590000,580000,60000,0,0,0,0,9,5,223,2
600850,2002,0,888000,22500,0,0,0,0,7,5,230,2
600851,2002,0,1200000,-95,0,0,0,0,6,4,153,3
600852,2002,-95,168000,41600,0,0,0,0,9,5,3,2
600853,2002,336000,312000,30000,0,1,1,0,10,5,22,2
600854,2002,500000,214000,10000,0,0,0,0,10,3,13,2
600855,2002,345424,350208,36000,0,0,1,0,10,3,9,2
600856,2002,-95,-95,-95,0,0,0,0,11,9,22,2
600857,2002,370000,620000,17500,0,0,0,0,6,3,10,3
600858,2002,547600,251200,12000,0,0,0,0,11,4,22,1
600859,2002,550000,550000,60000,0,0,0,0,9,3,7,2
600860,2002,367000,457000,0,1,1,1,1,7,3,20,3
600861,2002,352102,-95,-95,0,0,0,0,17,8,23,2
600862,2002,-95,140000,-95,0,0,0,0,9,5,7,0
600863,2002,280000,350000,30000,0,0,0,0,8,6,5,3
600864,2002,84000,228000,24000,1,1,1,1,7,3,7,2
600865,2002,1103248,1103248,30000,0,1,0,0,7,5,23,2
600866,2002,495300,495300,25000,1,0,0,0,5,3,40,2
600867,2002,690000,490000,30000,0,0,0,0,9,3,14,2
600868,2002,1734100,1023600,40000,0,0,0,0,7,3,547,4
600869,2002,163400,239300,36000,0,0,0,0,7,7,3,2
600870,2002,330000,180000,50000,0,0,0,0,6,3,15,2
600871,2002,402990,329070,40000,0,1,1,0,10,5,-95,4
600872,2002,291000,371000,33000,1,1,1,1,14,3,7,2
600873,2002,210000,-95,-95,0,0,0,0,7,3,9,2
600874,2002,1300000,1300000,188333,1,1,0,0,6,8,4,5
600875,2002,182300,171400,3600,0,0,0,0,8,3,-95,2
600876,2002,99008,100647,10000,1,1,1,1,7,5,9,2
600877,2002,154472,154472,25000,1,1,1,1,12,5,11,3
600878,2002,130000,20000,-95,1,0,1,0,5,3,3,4
600879,2002,260000,900000,50000,1,1,1,1,6,5,14,3
600880,2002,211200,211200,48000,1,1,1,1,6,5,19,3
600881,2002,773000,773000,60000,1,1,1,1,10,7,66,5
600882,2002,237600,202200,20000,0,0,0,0,9,5,12,2
600883,2002,108600,68800,30000,1,1,1,1,7,3,9,2
600884,2002,230000,230000,30000,0,0,0,0,7,5,19,2
600885,2002,200000,187000,30000,1,1,0,0,6,5,14,3
600886,2002,0,48700,30000,0,0,0,0,6,6,8,3
600887,2002,415000,336000,50000,1,1,1,1,8,5,45,3
600888,2002,247599,247599,-95,0,0,0,0,11,5,9,0
600889,2002,223000,251000,25000,0,0,0,0,5,3,21,2
600890,2002,-95,-95,24000,0,0,0,0,6,5,16,2
600891,2002,198100,181600,20000,0,0,0,0,7,5,28,2
600892,2002,169519,96300,15000,0,0,0,0,7,3,5,2
600893,2002,36000,98000,20000,0,1,0,0,11,5,11,2
600894,2002,398000,590000,28000,0,0,0,0,9,5,32,2
600895,2002,0,930000,-95,0,0,0,0,5,3,482,2
600896,2002,94000,566000,-95,0,0,0,0,7,6,5,2
600897,2002,266000,279000,59500,0,0,0,0,4,5,11,2
600898,2002,590000,720000,87500,1,1,1,1,5,3,25,4
600899,2002,0,81000,50000,1,1,1,1,5,2,7,2
1,2003,1526000,1660000,105000,1,1,1,1,11,7,72,3
2,2003,1630000,1770000,60000,0,0,0,0,7,3,38,4
4,2003,440000,900000,30000,0,0,0,0,6,3,5,3
5,2003,480000,480000,56000,0,0,0,0,12,3,3,3
6,2003,585000,746000,40000,0,0,0,0,6,3,12,3
7,2003,126700,430000,35000,0,0,0,0,7,3,3,4
8,2003,192000,255000,12000,0,0,0,0,6,4,11,3
9,2003,540000,540000,30000,0,0,0,0,6,5,13,1
10,2003,260000,225000,40000,0,0,0,0,10,3,3,5
11,2003,1699600,1336700,30000,0,0,0,0,8,5,5,3
12,2003,-95,1230500,50000,1,1,1,1,6,3,5,3
13,2003,669400,669400,-95,0,0,0,0,7,3,-95,0
14,2003,588000,514000,40000,1,1,1,1,8,3,12,4
16,2003,-95,739200,-95,0,0,0,0,6,3,32,3
17,2003,435828,435828,20000,0,0,0,0,8,3,2,3
18,2003,240000,610000,30000,0,0,0,0,6,3,5,3
19,2003,241840,332664,44300,0,0,0,0,6,3,3,3
20,2003,399000,854000,36000,0,0,0,0,5,3,12,2
21,2003,1350000,574000,20000,0,1,0,0,6,4,13,3
22,2003,850000,1060000,60000,0,0,0,0,6,5,18,3
23,2003,318000,338000,36000,1,1,1,1,8,5,13,4
24,2003,-95,1096000,30000,0,0,0,0,6,5,15,3
25,2003,596000,616100,30000,0,1,0,0,6,4,2,3
26,2003,523700,730700,30000,0,0,0,0,6,3,6,3
27,2003,558000,811000,100000,0,0,0,0,6,5,17,3
28,2003,656900,843700,30000,0,0,0,0,6,3,5,2
29,2003,510000,450000,36000,0,0,0,0,8,5,1,2
30,2003,426000,426000,10000,0,0,0,0,8,4,5,3
31,2003,1250000,1450000,50000,1,1,1,1,6,3,5,3
32,2003,430319,1029258,30000,0,0,0,0,6,5,7,3
33,2003,-95,959200,30000,0,0,0,0,6,3,10,3
34,2003,380784,382412,30000,0,0,0,0,7,5,3,3
35,2003,360000,608800,50000,1,0,0,0,8,3,7,4
36,2003,220000,320000,50000,0,0,0,0,6,3,5,3
37,2003,1150000,2750000,100000,0,0,0,0,9,7,6,4
38,2003,230000,357000,40000,0,0,0,0,4,3,2,3
39,2003,1260000,1660000,80000,1,1,1,0,8,3,13,3
40,2003,861905,861905,72000,0,0,0,0,9,3,11,4
42,2003,1550000,1055000,40000,1,1,1,1,8,3,7,3
43,2003,160000,445000,12000,0,0,0,0,8,5,9,3
45,2003,1445000,668100,50000,0,0,0,0,4,3,10,3
46,2003,1080000,1080000,48000,0,0,0,0,6,3,5,3
48,2003,480000,480000,20000,0,0,0,0,7,5,4,3
49,2003,235300,264900,40000,0,0,0,0,5,3,6,3
50,2003,615000,576000,30000,0,0,0,0,6,3,7,3
55,2003,758580,758580,60000,0,0,0,0,4,3,20,3
56,2003,190000,295000,30000,0,0,0,0,5,3,6,3
58,2003,637000,925000,50000,0,0,0,0,6,3,5,3
59,2003,48000,98000,12000,0,0,0,0,6,3,1,3
60,2003,1066000,957900,20000,0,0,0,0,9,5,11,5
61,2003,968400,858600,70000,1,1,1,1,8,5,48,5
62,2003,180000,360000,60000,0,0,0,0,6,3,11,3
63,2003,2462300,2777700,-95,1,1,0,1,10,7,6,5
65,2003,0,851800,40000,0,1,0,0,6,3,4,3
66,2003,910000,770000,20000,0,0,0,0,7,2,7,2
68,2003,689000,1009000,50000,0,0,0,0,7,6,7,2
69,2003,336000,748000,80000,0,0,0,0,10,5,23,5
70,2003,430000,695000,50000,0,0,0,0,6,3,7,4
78,2003,300000,730000,100000,1,0,1,1,3,3,7,4
88,2003,580000,2030000,60000,1,1,0,1,7,3,11,4
89,2003,1041602,363289,50000,1,1,1,1,6,3,17,3
90,2003,1200000,1200000,36000,0,0,0,0,8,5,36,4
96,2003,1309200,1309200,80000,1,1,1,1,9,3,5,3
99,2003,400000,1050000,34000,0,0,0,0,9,3,7,5
100,2003,1890000,1890000,60000,0,0,0,0,10,3,-95,5
150,2003,180500,571000,43750,0,0,0,0,7,3,8,4
151,2003,671718,619585,60000,1,1,1,1,6,3,3,3
153,2003,156600,122400,25000,0,0,0,0,7,3,8,3
155,2003,161600,180000,20000,0,0,0,0,6,5,6,3
156,2003,390000,410000,50000,0,0,0,0,6,3,5,3
157,2003,1621000,987000,60000,0,0,0,0,8,3,3,4
158,2003,59967,47862,36000,1,1,1,1,6,3,7,3
159,2003,264000,360000,25000,1,1,1,1,8,5,4,5
301,2003,158000,128000,30000,1,1,1,1,8,6,6,4
400,2003,172600,279100,20000,1,0,1,0,6,5,26,3
401,2003,536000,1263600,25000,0,0,0,0,6,3,15,3
402,2003,1310000,1670000,50000,0,0,0,0,6,3,7,3
403,2003,386400,349200,39000,1,1,1,1,6,5,25,3
404,2003,99000,133000,30000,0,0,0,0,6,3,12,3
406,2003,165000,340100,55000,1,1,0,1,7,5,9,4
407,2003,264000,299000,30000,0,0,0,0,7,5,10,4
408,2003,154600,176400,30000,0,0,0,0,5,3,3,3
409,2003,159000,276000,-95,0,0,0,0,9,3,6,4
410,2003,200000,150000,36000,0,1,0,0,6,5,10,3
411,2003,370626,795220,16666,0,0,0,0,6,5,6,3
413,2003,57837,115196,10000,0,0,0,0,6,7,15,3
415,2003,193872,241396,60000,0,0,0,0,4,3,3,3
416,2003,252000,252000,30000,0,1,0,0,5,5,20,3
417,2003,280000,315000,48000,1,1,1,1,7,3,7,4
418,2003,1350000,1520000,50000,0,0,0,0,6,3,9,3
419,2003,360000,270000,-95,0,0,0,0,6,5,12,0
420,2003,193613,69405,30000,0,0,0,0,8,4,20,3
421,2003,314900,352700,30000,1,1,1,0,6,5,19,3
422,2003,640000,580000,30000,0,0,0,0,10,7,5,5
423,2003,443700,443700,30000,1,1,1,1,7,5,37,4
425,2003,604800,730300,50000,1,1,1,0,6,7,16,3
426,2003,48672,34272,53000,0,0,0,0,4,3,11,3
428,2003,312000,312000,50000,1,1,1,1,7,5,2,2
429,2003,464800,464800,60000,0,0,0,0,7,5,6,4
430,2003,192000,260000,36000,1,1,1,0,6,3,2,3
488,2003,3880000,3380000,40000,0,1,0,0,10,5,37,5
498,2003,36000,105000,12000,0,0,0,0,6,3,8,3
501,2003,583212,583212,9600,0,0,0,0,12,5,26,2
502,2003,520500,520500,50000,0,0,0,0,6,3,1,3
503,2003,780000,912000,48000,0,0,0,0,4,5,9,3
504,2003,371200,766000,36000,1,1,1,1,7,3,4,4
505,2003,-95,490000,-95,0,0,0,0,6,3,4,3
506,2003,150000,100000,40000,1,1,1,1,8,5,3,3
507,2003,440900,486300,30000,0,0,0,0,8,5,12,3
509,2003,359500,348200,60000,1,1,1,1,13,3,5,1
510,2003,570000,460000,30000,0,0,0,0,5,5,20,3
511,2003,206400,187200,50000,1,1,1,1,4,3,5,3
513,2003,270000,1678000,66000,0,0,0,0,10,5,27,5
514,2003,-95,185500,25000,0,0,0,0,6,3,29,3
515,2003,120000,240000,20000,1,1,0,0,7,3,5,3
516,2003,300700,216000,38000,1,1,1,1,6,5,13,3
517,2003,409200,336000,12000,1,1,1,1,6,6,20,3
518,2003,268000,168000,20000,0,0,0,0,7,3,5,3
519,2003,339200,297900,30000,1,1,1,1,5,4,8,3
520,2003,111219,0,10000,1,1,1,1,7,9,40,4
521,2003,735900,633600,60000,1,1,1,1,6,3,6,3
522,2003,1470000,2270000,30000,1,0,0,0,5,2,19,3
523,2003,256800,366000,25000,1,1,1,1,4,5,31,3
524,2003,396000,435000,30000,0,0,0,0,6,5,6,3
525,2003,226580,407400,50000,1,1,1,1,6,5,3,3
526,2003,156000,193200,36000,1,1,1,1,5,3,5,3
527,2003,1550000,1330000,50000,0,0,0,0,6,3,6,4
528,2003,2385900,2047300,60000,1,1,1,1,6,6,9,3
529,2003,110700,110700,20000,0,0,0,0,6,3,31,3
530,2003,358000,358000,25000,0,0,0,0,6,3,42,3
531,2003,221100,231800,50000,0,0,0,0,7,6,4,3
532,2003,474000,730000,36000,1,1,1,0,6,5,6,3
533,2003,-95,1150000,48000,1,1,1,0,9,4,6,4
534,2003,152000,152000,20000,1,1,1,0,5,7,15,2
535,2003,-95,53820,50000,1,1,1,1,6,7,3,3
536,2003,327700,341000,75400,1,1,1,1,6,5,7,3
537,2003,170110,233086,24000,0,0,0,0,3,3,5,3
538,2003,194880,363518,83520,1,1,1,1,8,5,104,4
539,2003,1060000,895000,80000,1,1,1,1,10,6,14,5
540,2003,600000,850000,50000,0,0,0,0,5,3,6,2
541,2003,700000,700000,-95,1,1,1,1,6,5,72,3
543,2003,319021,319021,20833,1,0,1,0,10,3,18,3
544,2003,182978,101517,45000,1,1,1,1,6,5,2,3
545,2003,68400,153000,30000,0,0,0,0,4,3,15,2
546,2003,228229,228229,15000,0,0,0,0,5,3,8,4
547,2003,130000,130000,20000,0,0,0,0,6,3,7,3
548,2003,141400,385800,30000,0,0,0,0,4,3,3,2
549,2003,720000,1120000,60000,0,0,1,0,5,5,8,2
550,2003,0,8437870,30000,1,1,1,0,6,5,13,3
551,2003,581520,668120,50000,1,1,1,1,7,3,4,4
552,2003,87000,46000,10000,0,0,0,0,8,5,9,3
553,2003,100000,100000,20000,0,0,0,0,7,5,8,2
554,2003,387800,411300,5000,0,0,0,0,6,3,6,3
555,2003,360000,340000,50000,0,0,0,0,5,3,2,2
557,2003,93000,140000,36000,0,0,0,0,6,5,9,3
558,2003,240000,240000,30000,0,0,0,0,6,3,2,3
559,2003,-95,280800,30000,0,0,0,0,6,5,22,3
560,2003,390000,280000,30000,0,0,0,0,7,4,10,2
561,2003,106700,93900,6000,0,0,0,0,9,5,10,4
562,2003,321000,828000,50000,1,1,1,0,9,7,8,4
563,2003,220776,309335,30000,1,1,0,1,5,3,11,3
564,2003,264000,228000,38000,0,0,0,0,7,5,9,4
565,2003,102100,91500,20000,0,0,0,0,7,5,44,2
566,2003,180000,312000,60000,0,0,0,0,6,5,6,3
567,2003,192000,192000,30000,1,1,1,1,6,5,3,3
568,2003,231700,231700,40000,0,0,0,0,6,6,7,3
569,2003,186362,166746,40000,0,1,0,0,8,5,8,4
570,2003,586000,526000,20000,1,1,0,0,6,5,17,3
571,2003,180000,418800,60000,0,0,0,0,6,3,5,3
572,2003,269100,180000,30000,0,0,0,0,3,3,14,2
573,2003,648000,538800,36000,0,0,0,0,6,5,16,2
576,2003,174720,156000,20000,0,0,0,0,6,5,16,3
578,2003,211032,211032,30000,0,0,0,0,6,5,9,3
581,2003,500000,700000,50000,1,1,1,1,7,7,25,4
582,2003,70700,182200,50000,0,0,0,0,8,5,6,2
583,2003,180000,180000,32233,0,0,0,0,6,5,5,3
584,2003,191200,151400,30000,0,0,0,0,7,3,24,4
585,2003,254600,190300,25000,1,1,0,1,8,5,4,4
586,2003,250000,312000,30000,0,1,0,0,11,3,6,6
587,2003,108000,108000,30000,0,0,0,0,6,5,19,3
589,2003,259200,259200,30000,0,1,0,0,5,3,15,3
590,2003,110000,110000,50000,1,0,0,0,4,3,45,3
591,2003,400000,350000,24000,1,1,1,1,13,8,13,5
592,2003,306000,252000,30000,0,0,0,0,5,3,2,3
593,2003,200800,226300,48000,0,0,0,0,6,4,17,3
594,2003,250000,220000,60000,0,0,0,0,5,5,4,2
595,2003,217300,135900,18000,1,1,1,1,6,5,12,3
596,2003,288900,288900,20000,0,1,0,0,6,3,11,3
597,2003,396000,396000,12000,0,0,0,0,5,5,20,2
598,2003,304300,264000,12000,1,1,1,1,6,3,4,3
599,2003,399900,96900,10000,0,0,0,0,5,4,14,4
600,2003,165300,235800,18000,0,0,0,0,6,5,16,3
601,2003,270600,289600,24000,1,1,1,1,6,5,29,3
602,2003,150000,97000,50000,0,0,0,0,6,3,6,3
603,2003,235000,250000,-95,0,0,0,0,6,3,5,3
605,2003,468000,384000,30000,1,1,1,1,6,3,2,3
606,2003,91860,89808,20000,1,1,1,1,11,5,6,1
607,2003,502000,480000,60000,1,1,1,1,6,5,6,3
608,2003,627000,1081000,30000,0,0,0,0,4,3,4,3
609,2003,136833,384733,5000,0,0,0,1,7,5,10,4
610,2003,236789,236789,12000,0,1,0,0,9,9,10,2
611,2003,124800,124800,36000,0,0,0,0,6,3,6,3
612,2003,1064600,826500,50000,1,1,0,0,5,4,9,3
613,2003,126000,40920,12000,0,0,0,0,8,5,4,3
615,2003,156000,170000,36000,0,0,0,0,6,5,6,3
616,2003,150000,780000,50000,1,1,1,0,6,3,6,3
617,2003,0,254800,30000,1,1,1,0,3,3,7,2
618,2003,303717,197727,20000,1,1,1,1,7,5,1,4
619,2003,356700,345500,-95,0,0,0,0,7,3,5,2
620,2003,241800,217200,24000,1,1,1,0,7,5,2,2
621,2003,419000,338000,36000,0,0,0,0,6,5,7,3
622,2003,550000,550000,40000,1,1,0,1,7,3,12,2
623,2003,340000,340000,20000,0,0,0,0,5,5,18,3
625,2003,216248,220887,50000,0,0,0,0,10,8,6,5
626,2003,60920,63840,30000,0,0,0,0,7,3,2,4
627,2003,400000,1300000,50000,0,1,0,0,7,3,3,4
628,2003,190000,255000,24000,1,1,1,1,6,3,12,3
629,2003,223063,184627,50000,0,0,0,0,13,5,47,2
630,2003,130000,130000,20000,1,1,1,1,8,7,35,3
631,2003,240000,240000,60000,1,1,1,1,7,3,10,4
632,2003,177800,177800,50000,1,0,1,0,7,3,6,2
633,2003,429000,234000,36000,0,0,0,0,6,5,7,3
635,2003,317000,422000,15000,1,1,1,1,6,5,9,3
636,2003,872600,813800,39600,0,0,0,0,7,5,16,4
637,2003,475000,675000,50000,1,1,1,0,6,5,5,3
638,2003,26400,52800,20000,0,0,0,0,5,5,2,3
639,2003,246000,185000,12000,1,1,1,1,9,7,8,4
650,2003,230900,126400,15000,0,0,0,0,6,5,5,3
651,2003,740000,940000,50000,0,0,0,0,6,3,6,3
652,2003,108950,142010,36000,0,1,0,0,6,5,21,3
655,2003,151200,122500,30000,1,1,1,0,6,5,9,3
656,2003,310000,380000,30000,0,0,0,0,6,5,5,3
657,2003,-95,426000,30000,1,0,0,0,8,3,7,3
659,2003,270000,230000,60000,0,0,0,0,5,3,6,2
660,2003,388300,389100,60000,0,0,0,0,5,3,4,3
661,2003,235000,235000,34800,0,0,0,0,7,3,10,2
662,2003,190516,190516,26000,1,1,1,1,6,3,7,3
663,2003,360766,281604,30000,0,0,0,0,6,5,9,2
665,2003,560000,520000,48000,0,1,0,0,7,5,10,4
666,2003,662000,529200,-95,0,0,0,0,10,7,6,2
667,2003,108000,90000,36000,1,1,1,1,6,3,6,3
668,2003,128976,381367,15000,0,0,0,0,8,4,25,4
669,2003,42000,155000,14000,0,0,0,0,6,3,4,3
670,2003,168000,320000,12000,1,1,1,1,7,4,2,2
671,2003,255000,299000,30000,0,0,0,0,7,5,11,3
672,2003,15000,52500,-95,0,0,0,0,9,3,3,0
673,2003,91196,79870,16666,0,0,0,0,6,7,4,3
676,2003,370500,452000,60000,0,0,0,0,3,3,5,2
677,2003,1000000,1000000,30000,1,1,1,1,6,5,4,3
678,2003,45200,47600,-95,0,0,0,0,3,3,8,2
679,2003,314338,331642,24000,0,0,0,0,7,5,5,2
680,2003,565100,565100,36000,0,0,0,0,8,5,28,4
681,2003,226000,398600,36000,0,0,0,0,11,7,6,3
682,2003,313200,319200,20000,0,0,0,0,6,3,12,3
683,2003,400000,520000,30000,0,0,0,0,6,5,3,3
685,2003,462592,526050,36000,1,1,1,1,6,3,8,3
686,2003,125000,90000,10000,1,0,0,0,5,3,7,3
687,2003,323700,172100,20000,0,0,0,0,6,5,10,3
688,2003,1888078,1888078,40000,0,0,0,0,8,5,20,4
690,2003,214800,194900,20000,0,0,0,0,7,3,233,4
691,2003,168000,216000,36000,0,0,0,0,6,3,6,3
692,2003,338000,300800,30000,0,0,0,0,6,4,7,3
693,2003,173500,176500,50000,0,0,0,0,6,3,10,3
695,2003,96900,160400,24000,0,0,0,0,6,3,3,3
697,2003,147100,130000,18000,0,0,0,1,6,3,7,3
698,2003,388417,333381,75000,0,0,0,0,6,5,9,3
699,2003,170000,158000,24000,1,1,0,1,8,5,5,5
700,2003,550000,200000,60000,1,0,1,0,4,4,3,2
701,2003,359400,321600,24000,0,0,0,0,6,5,7,3
702,2003,588000,588000,60000,1,1,1,1,5,3,8,2
703,2003,45000,208320,15000,1,1,1,1,6,3,2,3
705,2003,106856,245259,10000,0,0,0,0,7,3,15,4
707,2003,88900,77800,24000,0,0,0,0,6,3,18,3
708,2003,121500,112000,20000,0,1,0,0,7,5,11,4
709,2003,234400,352500,50000,1,1,1,1,9,4,18,3
710,2003,0,160000,24000,0,0,0,0,4,3,5,3
711,2003,187210,182000,54700,1,1,1,1,4,3,4,3
712,2003,680000,670000,50000,0,0,0,0,6,3,4,3
713,2003,374000,278000,20000,1,1,1,1,6,3,9,3
715,2003,1070000,920000,30000,0,1,1,0,6,7,12,3
716,2003,450280,590460,24000,0,0,0,0,11,5,10,2
717,2003,203300,500000,28000,0,0,0,0,7,5,37,4
718,2003,0,57600,12000,0,0,0,0,4,3,2,3
719,2003,48000,42000,20000,1,1,1,1,5,5,13,3
720,2003,395300,355100,20000,0,0,0,0,7,3,7,4
721,2003,298600,395600,26000,1,1,1,1,12,7,21,4
722,2003,90000,100000,30000,1,1,1,0,8,6,10,4
723,2003,190000,180000,20000,1,0,1,0,8,5,4,3
725,2003,3121000,3121000,39411,1,1,0,1,8,5,61,4
726,2003,2033000,2033000,36000,1,1,0,0,10,3,46,5
727,2003,74400,202300,30000,0,0,0,0,6,3,7,3
728,2003,254000,366000,26250,0,0,0,0,7,5,14,4
729,2003,242544,242544,27733,1,1,0,1,10,3,21,3
730,2003,-95,29000,24000,0,0,0,0,5,3,7,3
731,2003,676000,546000,35000,1,1,1,1,6,9,12,3
732,2003,260000,270000,40000,1,1,1,1,4,3,7,3
733,2003,307500,172700,24000,0,0,0,0,5,5,13,2
735,2003,54000,325500,18000,0,0,0,0,4,3,5,3
736,2003,72900,120500,22000,1,1,1,1,6,3,4,3
737,2003,304800,161400,28000,0,0,0,0,7,5,30,2
738,2003,36800,106800,18000,0,0,0,0,8,3,3,3
739,2003,90000,217520,30000,1,1,1,1,9,3,8,4
748,2003,580000,480000,20000,0,0,0,0,8,5,14,3
750,2003,184797,313481,30000,1,1,1,1,3,3,16,3
751,2003,67580,76010,10000,0,0,0,0,10,5,28,5
752,2003,150000,150000,30000,0,0,0,0,6,4,13,3
753,2003,307700,227300,40000,1,1,1,1,6,5,7,4
755,2003,540000,540000,36000,1,1,1,1,8,7,17,4
756,2003,1424000,909000,40000,1,0,0,0,10,5,12,0
757,2003,215000,430000,30000,0,0,0,0,6,5,11,3
758,2003,248800,711000,57100,1,1,1,1,7,3,6,3
759,2003,249600,249600,20000,0,0,0,0,8,5,7,4
760,2003,650000,650000,24000,0,0,0,0,6,5,5,3
761,2003,191000,191000,20000,0,0,0,0,6,5,10,2
762,2003,196900,172900,40000,0,0,0,0,7,5,19,4
763,2003,350000,350000,12000,0,0,0,0,6,5,4,3
765,2003,18000,54000,30000,0,0,0,0,6,3,16,3
766,2003,64800,64800,10000,0,0,0,0,4,3,7,2
767,2003,325900,433200,40000,0,0,0,0,8,5,19,3
768,2003,163368,129595,20000,1,1,1,1,3,3,15,3
769,2003,208000,208000,36000,0,0,0,0,6,3,3,3
776,2003,142000,158000,20000,0,0,0,0,7,3,6,4
777,2003,343600,343000,35000,0,1,1,0,9,5,10,2
778,2003,2000000,1400000,48333,0,0,0,0,6,5,50,3
779,2003,108900,102400,10000,0,0,0,0,8,5,9,2
780,2003,108000,78200,36000,0,0,0,0,5,3,3,3
782,2003,456600,519300,79600,0,0,0,0,7,3,5,2
783,2003,226600,187000,30000,0,0,0,0,6,3,7,3
785,2003,310000,259000,20000,1,1,1,1,6,5,14,3
786,2003,915885,445295,60000,1,1,1,1,6,3,8,3
787,2003,1310000,1310000,36000,1,1,1,1,7,3,8,4
788,2003,86500,107500,30000,1,1,1,1,6,5,3,3
789,2003,153678,153678,30000,1,1,1,1,7,5,7,4
790,2003,257700,257700,48000,1,1,1,1,7,3,5,4
791,2003,138000,83000,10000,0,0,0,0,8,5,9,2
792,2003,540000,338000,10000,1,1,1,1,7,9,7,4
793,2003,1316830,2035013,22000,1,1,1,1,6,5,6,3
795,2003,75000,168000,30000,0,0,0,0,7,3,5,4
796,2003,179378,377226,12000,1,1,1,1,9,3,11,3
797,2003,653000,608000,30000,0,0,0,0,5,5,9,2
798,2003,170000,440000,50000,0,0,0,0,8,5,4,3
799,2003,373000,314000,60000,0,0,0,0,7,5,8,2
800,2003,186900,513400,50000,0,0,0,0,5,5,26,3
801,2003,113700,129600,30000,0,0,0,0,7,3,3,4
802,2003,245554,245407,30000,0,1,0,0,6,3,8,3
803,2003,220000,290000,30000,1,1,1,1,5,3,8,3
805,2003,216000,216000,132000,0,0,0,0,6,5,6,3
806,2003,650000,510000,60000,1,1,1,1,5,5,16,3
807,2003,290600,255900,12000,0,0,0,0,9,5,17,4
809,2003,68563,102201,20000,0,0,0,0,6,5,8,3
810,2003,-95,335400,25200,1,0,0,0,6,3,5,3
811,2003,340000,300000,16000,1,1,1,1,6,3,6,3
812,2003,453600,537600,25000,1,1,1,1,11,5,38,2
813,2003,174000,222000,30000,1,1,1,1,9,5,7,4
815,2003,94149,84245,20000,1,1,1,1,6,3,8,3
816,2003,240000,360000,20000,0,0,0,0,4,3,10,3
817,2003,97652,274048,20000,0,0,0,0,10,5,11,5
818,2003,40083,79812,15000,0,0,0,0,6,5,13,3
819,2003,-95,288000,5000,0,0,0,0,9,5,9,4
820,2003,126000,126000,30000,0,0,0,0,6,7,18,3
821,2003,117000,106000,28000,1,0,1,1,8,5,12,3
822,2003,210000,212000,30000,0,0,0,0,8,5,6,4
823,2003,640000,640000,30000,0,1,1,0,6,3,10,3
825,2003,29260,82668,62500,0,0,0,0,5,5,9,3
826,2003,50000,90000,10000,0,0,0,0,5,3,3,2
827,2003,148800,140400,20000,0,0,0,0,6,3,2,3
828,2003,396700,507100,50000,1,1,1,1,6,4,12,3
829,2003,446000,54000,50000,0,0,0,0,6,5,6,3
830,2003,320000,230000,-95,1,1,1,1,5,3,23,3
831,2003,655000,590000,30000,0,0,0,0,6,7,70,3
832,2003,160000,180000,20000,0,0,0,0,6,5,17,4
833,2003,500100,291400,60000,1,1,1,1,5,3,116,2
835,2003,357900,425800,18000,1,1,1,0,4,3,6,2
836,2003,560000,500000,50000,0,1,0,0,6,3,13,3
837,2003,108000,396000,36000,0,1,0,0,6,5,4,3
838,2003,260400,239200,16000,0,1,1,0,6,5,5,3
839,2003,317493,825483,36000,0,0,0,0,10,3,16,5
848,2003,375000,164600,125000,0,0,0,0,6,5,34,3
850,2003,87952,84179,30000,0,0,0,0,6,5,16,3
851,2003,310000,599000,30000,0,0,0,0,7,5,9,5
852,2003,563847,567226,9600,1,1,1,1,8,5,12,4
856,2003,43200,43900,15000,0,0,0,0,6,5,4,3
858,2003,206316,206316,30000,0,0,0,0,6,3,10,2
859,2003,250000,250000,15000,1,1,1,1,7,4,10,4
860,2003,118200,118200,30000,0,1,0,1,6,3,7,3
861,2003,56400,82800,50000,0,0,0,0,5,3,70,2
862,2003,135451,135451,18000,0,0,1,0,9,3,12,2
863,2003,0,525000,36000,0,0,0,0,9,3,3,4
866,2003,455000,420000,40000,0,0,0,0,7,5,39,4
868,2003,188600,187200,10000,0,0,0,0,6,3,8,3
869,2003,350000,320000,20000,0,0,0,0,5,3,7,3
875,2003,297700,293300,50000,0,0,0,0,6,5,13,3
876,2003,800000,280000,50000,0,0,0,0,6,3,18,3
877,2003,281300,410100,30000,1,1,1,1,7,5,8,3
878,2003,640000,815000,30000,1,1,1,1,9,4,11,4
880,2003,180000,180000,60000,0,1,1,1,6,3,9,3
881,2003,317200,308800,28125,0,0,0,0,8,3,38,4
882,2003,402000,586000,50000,0,0,0,0,5,3,4,3
883,2003,881100,881100,30000,0,0,0,0,9,5,21,2
