股票代码,年度,CR_5指数,CR_10指数,Z指数,Herfindahl_5指数,Herfindahl_10指数
300088,2010,0.65275,0.662914,1.116281785,0.12760804,0.127629346
300089,2010,0.6039,0.612671,5.1,0.15917157,0.159187062
300090,2010,0.650449,0.68256,3.740536286,0.152794535,0.153009761
300091,2010,0.556938,0.589154,-97,0.10215866,0.102370403
300092,2010,0.719754,0.736015,-97,0.124331342,0.124386023
300093,2010,0.682333,0.701396,1.600893606,0.127264566,0.1273426
300094,2010,0.721875,0.735058,2.379120013,0.243118665,0.24315415
300095,2010,0.632468,0.646743,2.52000462,0.137509018,0.137549773
300096,2010,0.525044,0.551046,5.98436214,0.134699277,0.134842113
300097,2010,0.701833,0.709385,8.307987711,0.299827324,0.299838816
300098,2010,0.732456,0.742172,4.506884092,0.300003554,0.300022811
300099,2010,0.691398,0.720554,1.896507798,0.198846555,0.199019268
300100,2010,0.748663,0.755393,7.105298771,0.344609031,0.344618108
300101,2010,0.474349,0.512966,10.65605627,0.14923139,0.149534383
300102,2010,0.66342,0.67808,-97,0.097407457,0.097452286
300103,2010,0.734759,0.747407,1.425370409,0.191770832,0.191804601
300104,2010,0.645525,0.657739,7.429761905,0.227509689,0.227539748
300105,2010,0.767255,0.794214,1.24,0.144410235,0.144556261
300106,2010,0.711958,0.719789,3.057878324,0.224555135,0.224567644
300107,2010,0.627803,0.659991,5.9999554,0.176065138,0.176275863
300108,2010,0.532142,0.548927,6.351670552,0.142623365,0.142681201
300109,2010,0.476666,0.488264,2.057311438,0.062046465,0.062074421
300110,2010,0.708881,0.713479,5.088604437,0.294664893,0.29466931
300111,2010,0.735085,0.73702,1.779005861,0.224807141,0.224807892
300112,2010,0.605785,0.61688,1.485500097,0.09282185,0.092846996
300113,2010,0.734323,0.759041,3.166673672,0.232302635,0.23242791
300114,2010,0.744375,0.751037,7.222226138,0.385963018,0.3859719
300115,2010,0.710904,0.729273,5.479933323,0.278659967,0.278730391
300116,2010,0.587947,0.594756,5.959430033,0.175148162,0.175157519
300117,2010,0.692613,0.697255,2.471709895,0.179765009,0.179769339
300118,2010,0.454522,0.461655,3.624645646,0.065934705,0.065945389
300119,2010,0.639547,0.64677,4.877798613,0.19906678,0.199077414
300120,2010,0.615857,0.621654,1.091178522,0.089951415,0.089958171
300121,2010,0.711667,0.72257,5.466666667,0.275975963,0.276000029
300122,2010,0.891,0.894136,2.137931035,0.382563,0.382564968
300123,2010,0.589418,0.608409,4.666662373,0.14555992,0.145635323
300124,2010,0.379875,0.4089,2.276867031,0.045972939,0.046166872
300125,2010,0.588035,0.594215,2.250003726,0.118633509,0.11864148
300126,2010,0.710387,0.725556,2.5,0.169876656,0.16992449
300127,2010,0.746244,0.750302,1.022725888,0.223420817,0.223424123
300128,2010,0.77054,0.787101,2.389830509,0.328689217,0.328744419
300129,2010,0.361364,0.365582,1.054431263,0.026997053,0.027000625
300130,2010,0.596064,0.601482,2.999990993,0.136471837,0.136477778
300131,2010,0.562392,0.572017,3.055563746,0.117285963,0.117304701
300132,2010,0.685022,0.701852,2.759995056,0.207986727,0.208043616
300133,2010,0.734749,0.744756,1.399355972,0.199448897,0.199469343
300134,2010,0.70335,0.718373,4.488666667,0.270522079,0.270568877
300135,2010,0.68575,0.692763,1.728110599,0.190643688,0.19065367
300136,2010,0.627187,0.648182,2.400012495,0.107387628,0.107479138
300137,2010,0.457365,0.473891,1.927571715,0.058471456,0.058531196
300138,2010,0.312802,0.31624,1.327296661,0.021950487,0.021952863
300139,2010,0.685278,0.692613,1.066664579,0.180419054,0.180430551
300140,2010,0.598986,0.603327,1.58278855,0.12887666,0.128880454
300141,2010,0.722101,0.727263,2.020190029,0.276759562,0.276765095
300142,2010,0.516952,0.528009,1.320896178,0.05708989,0.057115085
300143,2010,0.649053,0.659727,2.890141959,0.158700253,0.158723593
300144,2010,0.695833,0.703248,2.76303993,0.15659831,0.156609524
300145,2010,0.63229,0.638235,3.872174359,0.160630794,0.160637901
300146,2010,0.691798,0.703901,15.51216814,0.334064231,0.334093798
300147,2010,0.64813,0.656585,2.113336249,0.154692401,0.154706958
300148,2010,0.717066,0.723727,37.60070386,0.425824336,0.425833251
300149,2010,0.746269,0.750685,1.398868674,0.170698145,0.170702091
300150,2010,0.525355,0.535501,-97,0.092970522,0.092991501
300151,2010,0.71873,0.723604,6.351378178,0.262475804,0.262480647
300152,2010,0.749536,0.761519,1.666666667,0.197607839,0.197638932
300153,2010,0.7625,0.764592,3.061135371,0.3087455,0.308746395
300154,2010,0.731991,0.74056,1.639854946,0.217406653,0.217421392
300155,2010,0.715277,0.715347,1.448456822,0.225977919,0.22597792
300156,2010,0.494192,0.494252,4.698891962,0.091916615,0.091916616
300157,2010,0.435285,0.43537,4.272118299,0.073612684,0.073612686
300158,2010,0.715745,0.715795,10.79932371,0.353995263,0.353995263
300159,2010,0.366966,0.367086,2.191017876,0.037992649,0.037992652
300160,2010,0.964,0.966092,1.647501112,0.314732916,0.31473381
300161,2010,0.631415,0.631535,1.921381425,0.119417307,0.11941731
300162,2010,0.960231,-97,1.520933472,0.259019822,0.259948079
300163,2010,0.78068,0.822441,12.36541005,0.377311625,0.378239882
300164,2010,0.720748,0.762509,2.036481954,0.147282101,0.148210358
300165,2010,0.918919,0.921011,2.799998027,0.370666892,0.370667787
300166,2010,0.923246,0.965007,1.333332067,0.230498811,0.231427068
300167,2010,0.762665,0.762725,7.524872656,0.320362179,0.32036218
300168,2010,0.705749,0.74751,2.092523166,0.165997549,0.166925806
300169,2010,0.778463,0.820224,-97,0.131599568,0.132527825
300170,2010,0.89023,0.931991,4.168267131,0.293744611,0.294672868
300171,2010,-97,-97,8.55,0.747817036,0.749817036
300172,2010,0.698758,0.805259,4.880262328,0.1895027,0.191849602
300173,2010,0.8294,0.83988,1.036036036,0.16667796,0.166700474
300174,2010,0.979975,0.990455,3.349990762,0.495289852,0.495312367
300175,2010,-97,-97,1.505935557,0.41874862,0.421095522
300176,2010,0.99015,-97,1.333335612,0.300780431,0.303127333
300177,2010,0.813952,0.920453,2.877328269,0.208263357,0.210610258
300178,2010,0.793065,0.899566,2.683338797,0.241078546,0.243425447
300179,2010,0.789818,0.896319,3.138831037,0.187399181,0.189746083
300180,2010,0.530086,0.636587,1.501602238,0.071551002,0.073897904
300181,2010,0.8025,0.80256,1.586538462,0.24345625,0.243456251
300182,2010,0.92,-97,9.010465116,0.60903028,0.611377182
300183,2010,0.86,0.966501,1.571428571,0.19144736,0.193794262
300184,2010,0.816547,0.827027,3.474458782,0.219121106,0.21914362
300185,2010,0.723947,0.724007,1.109915,0.120294155,0.120294156
300186,2010,0.275543,0.286023,3.948138819,0.024438181,0.024460695
300187,2010,0.888878,0.899358,13.27170139,0.636044779,0.636067293
300188,2010,0.9715,0.98198,1.95,0.25816225,0.258184764
300189,2010,0.67,0.68048,1.887370289,0.129579729,0.129602243
300218,2010,0.98,0.98006,1.25,0.2364,0.236400001
600000,2010,0.468942,0.520663,1.181530318,0.072535283,0.073078835
600004,2010,0.659605,0.670196,33.9326981,0.384519336,0.384542114
600005,2010,0.658097,0.665537,179.998331,0.418762147,0.418773945
600006,2010,0.619576,0.629047,70.07929104,0.361308048,0.361326897
600007,2010,0.846928,0.869766,44.87493719,0.646561348,0.646673437
600008,2010,0.608089,0.617558,161.6330798,0.354226045,0.354244857
600009,2010,0.563583,0.579682,44.54521121,0.283862908,0.283916099
600010,2010,0.628709,0.634046,57.22461193,0.374621778,0.374627927
600011,2010,0.731524,0.814985,2.007249928,0.177851008,0.179651242
600012,2010,0.826319,0.837094,1.058436415,0.228834294,0.228858961
600015,2010,0.480737,0.567057,1.170705971,0.052486291,0.054041813
600016,2010,0.31294,0.42183,3.059836936,0.029936743,0.032444869
600017,2010,0.56757,0.625704,9.128981756,0.195854455,0.196565344
600018,2010,0.894171,0.902908,1.666667923,0.294535439,0.294559839
600019,2010,0.760158,0.773419,85.72163634,0.547265498,0.547301944
600020,2010,0.653941,0.658196,2.251277257,0.24282652,0.242830144
600021,2010,0.719624,0.722936,2.271937547,0.227917962,0.227920517
600022,2010,0.693795,0.69761,278.4304824,0.471827782,0.471830936
600026,2010,0.847458,0.852241,1.223716091,0.358527148,0.3585318
600027,2010,0.824587,0.86929,2.274340546,0.280359911,0.28076838
600028,2010,0.955871,0.958137,3.947478817,0.612153274,0.612154349
600029,2010,0.743426,0.759014,2.369332563,0.221793741,0.221846715
600030,2010,0.336446,0.372153,4.731270846,0.059648595,0.059916906
600031,2010,0.622397,0.637059,14.93937306,0.319438751,0.31948218
600033,2010,0.547793,0.556998,2.037246539,0.162281474,0.162298918
600035,2010,0.678615,0.698064,1.753219509,0.216839836,0.216920167
600036,2010,0.420549,0.50712,1.437570059,0.052423288,0.054033801
600037,2010,0.480085,0.505755,46.97347258,0.202529602,0.202662301
600038,2010,0.655567,0.69708,5.578952061,0.260262108,0.260641069
600039,2010,0.371773,0.383859,88.46416214,0.128159791,0.128189642
600048,2010,0.518565,0.557665,18.10654366,0.198237453,0.198547211
600050,2010,0.633512,0.649013,85.7632762,0.372806247,0.372855168
600051,2010,0.437538,0.463045,5.268536792,0.095472526,0.095608282
600052,2010,0.541735,0.57549,3.899924346,0.160586663,0.160826202
600053,2010,0.742619,0.751911,100.1193968,0.523786395,0.523803726
600054,2010,0.488622,0.516981,13.29418476,0.177471457,0.177637109
600055,2010,0.613047,0.638399,11.15397107,0.268409092,0.268543145
600056,2010,0.6583,0.672589,24.37436675,0.374163897,0.374226297
600057,2010,0.446755,0.464257,3.674960416,0.113776479,0.113838698
600058,2010,0.634866,0.641394,223.4342857,0.391417359,0.391426201
600059,2010,0.469214,0.495454,18.15154228,0.165475205,0.165626722
600060,2010,0.505289,0.5331,15.64729694,0.173224556,0.173433708
600061,2010,0.463292,0.491707,7.720022309,0.133088289,0.133254919
600062,2010,0.584668,0.640168,15.28855551,0.243631657,0.244250379
600063,2010,0.402089,0.41235,49.4515132,0.147545144,0.147566689
600064,2010,0.392711,0.406853,11.45489297,0.119787527,0.11982947
600066,2010,0.424624,0.479453,9.772644901,0.11064797,0.111252598
600067,2010,0.443641,0.505355,1.546882292,0.075820376,0.07658847
600068,2010,0.511155,0.548036,6.257246489,0.169112607,0.169414393
600069,2010,0.348167,0.355644,2.352412707,0.051250364,0.051261621
600070,2010,0.330201,0.348732,6.545048494,0.067703242,0.067779222
600071,2010,0.470857,0.506814,9.660367197,0.157832362,0.158097534
600072,2010,0.41442,0.422359,50.16867319,0.160113292,0.16012594
600073,2010,0.52323,0.532501,114.2808559,0.257524801,0.25754216
600074,2010,0.359581,0.370161,1.699643732,0.063231778,0.063255631
600075,2010,0.472253,0.482787,15.69702137,0.188000515,0.188023195
600076,2010,0.134222,0.174663,7.48469306,0.009160156,0.009527427
600077,2010,0.24739,0.281307,4.603360903,0.03257684,0.032810603
600078,2010,0.432819,0.439453,1.609937743,0.09530583,0.095314688
600079,2010,0.300513,0.389268,4.159893909,0.034933463,0.036531807
600080,2010,0.371797,0.397099,5.199967435,0.069772038,0.069936454
600081,2010,0.673661,0.683088,50.95241828,0.422703573,0.422721948
600082,2010,0.308348,0.324031,4.889714716,0.060208793,0.060258905
600083,2010,0.308516,0.344572,1.058830604,0.03794667,0.038222227
600084,2010,0.570788,0.588328,5.952592283,0.188917732,0.188982175
600085,2010,0.618075,0.662262,28.77270833,0.306284146,0.306682189
600086,2010,0.57337,0.603787,8.247186613,0.183832113,0.184027238
600087,2010,0.53036,0.547155,28.73288304,0.248098112,0.248154755
600088,2010,0.585995,0.615725,33.1506983,0.295965535,0.296155383
600089,2010,0.241799,0.278796,1.554768534,0.019441191,0.019720497
600090,2010,0.335057,0.353898,24.35354765,0.090318074,0.090393348
600091,2010,0.252419,0.271677,2.010104123,0.028340812,0.028417153
600093,2010,0.347883,0.355179,71.67202228,0.111981386,0.111992053
600094,2010,0.322208,0.347767,1.55136949,0.036163894,0.036299265
600095,2010,0.266749,0.299095,4.834923953,0.033353936,0.033565481
600096,2010,0.622014,0.653466,21.05771189,0.312881586,0.313081376
600097,2010,0.301195,0.315658,3.40144023,0.04935166,0.049394016
600098,2010,0.798827,0.813383,5.992420925,0.462152381,0.462195532
600099,2010,0.451325,0.474856,36.74585442,0.177519396,0.177630306
600100,2010,0.361155,0.399407,4.74761971,0.061520835,0.061832335
600101,2010,0.351883,0.384401,3.519833059,0.047569829,0.047793689
600102,2010,0.767732,0.776995,64.40591839,0.557471068,0.55748841
600103,2010,0.202042,0.21653,1.043799264,0.008626332,0.008674648
600104,2010,0.809452,0.82214,14.39531167,0.535082296,0.535119907
600105,2010,0.40923,0.436857,9.123860421,0.104399769,0.104565271
600106,2010,0.297168,0.30369,1.078064159,0.04177348,0.041782026
600107,2010,0.255046,0.289983,13.44000265,0.041805532,0.042054777
600108,2010,0.350841,0.386947,1.512953322,0.043249123,0.043522
600109,2010,0.738321,0.74388,1.526432997,0.146792571,0.146798934
600110,2010,0.191354,0.204627,1.68064327,0.009413333,0.00945605
600111,2010,0.510484,0.524668,3.927389242,0.16144255,0.161483482
600112,2010,0.418214,0.432614,1.341201562,0.066839957,0.066882763
600113,2010,0.549437,0.573469,17.53360547,0.240932448,0.241048918
600114,2010,0.483899,0.493954,2.536881192,0.128582164,0.128603317
600115,2010,0.847284,0.866333,1.390495385,0.28259455,0.282690873
600116,2010,0.435901,0.457002,1.129705301,0.04490618,0.044997458
600117,2010,0.542905,0.558343,28.16575366,0.249309686,0.249358529
600118,2010,0.585391,0.622205,18.6904363,0.264863806,0.265145033
600119,2010,0.573483,0.583075,2.373938705,0.175871965,0.175891299
600120,2010,0.537633,0.560171,12.29079216,0.217537777,0.217640985
600121,2010,0.533565,0.538771,220.7256711,0.276911107,0.27691657
600122,2010,0.349809,0.383883,4.331088735,0.048073248,0.048308735
600123,2010,0.538038,0.581179,9.741782922,0.206216887,0.206589858
600125,2010,0.370826,0.413753,1.126828646,0.046896372,0.047275868
600126,2010,0.669518,0.677988,92.36252661,0.423499185,0.423514854
600127,2010,0.213385,0.21915,83.13709677,0.042523892,0.042530628
600128,2010,0.272254,0.283462,19.00229195,0.058129422,0.05815508
600129,2010,0.439474,0.452393,13.92894312,0.151631534,0.151665746
600130,2010,0.396951,0.410407,1.323989439,0.074145362,0.074182117
600131,2010,0.51072,0.52959,1.426093645,0.091089235,0.091165786
600132,2010,0.54462,0.597965,1.145495054,0.086676127,0.08727329
600133,2010,0.402508,0.412399,1.026685714,0.052301962,0.052322327
600135,2010,0.481018,0.523598,8.631587879,0.131090703,0.131524626
600136,2010,0.434829,0.458068,1.6628249,0.057610029,0.057729421
600137,2010,0.509541,0.56289,10.45978823,0.182731492,0.183311415
600138,2010,0.282076,0.338036,4.923655498,0.030892769,0.031527715
600139,2010,0.616997,0.653981,9.480726986,0.258991372,0.259285332
600141,2010,0.402431,0.482701,2.835252,0.05555671,0.056950359
600143,2010,0.477282,0.585931,1.681728111,0.063821263,0.066268855
600145,2010,0.413944,0.433041,1.023155482,0.073731005,0.073805696
600146,2010,0.314272,0.359665,11.28939064,0.065501714,0.065926299
600148,2010,0.622839,0.632698,1.573999575,0.192437407,0.192457322
600149,2010,0.165422,0.181527,9.994306536,0.017652175,0.017704391
600150,2010,0.749801,0.769797,10.74944548,0.379145612,0.379236042
600151,2010,0.613875,0.62311,10.7560607,0.267112868,0.267130327
600152,2010,0.449718,0.464493,1.697330248,0.082022904,0.082067105
600153,2010,0.539373,0.556847,11.75617855,0.217143561,0.217206538
600155,2010,0.466449,0.491069,4.853642276,0.097036822,0.097161546
600156,2010,0.491311,0.508802,19.84424984,0.197980539,0.198046088
600157,2010,0.532638,0.596624,8.536797613,0.1738394,0.174660155
600158,2010,0.26433,0.273163,6.844221885,0.049808411,0.049824196
600159,2010,0.497398,0.506448,2.935510717,0.144551908,0.14456905
600160,2010,0.597708,0.626359,40.69865975,0.319330423,0.319503284
600161,2010,0.603224,0.630793,12.5722542,0.286109296,0.286264148
600162,2010,0.548985,0.559227,41.43881228,0.279942337,0.279963328
600163,2010,0.387374,0.401485,28.61076738,0.127053008,0.127093988
600165,2010,0.352231,0.384461,2.649294903,0.052418673,0.052629886
600166,2010,0.515095,0.593756,6.241465366,0.116218221,0.117498177
600167,2010,0.64535,0.672286,4.741630659,0.232571363,0.232724591
600168,2010,0.609934,0.618681,51.99858832,0.347496105,0.347511565
600169,2010,0.445649,0.485377,3.339677731,0.084670182,0.085000957
600170,2010,0.728853,0.736901,39.41455714,0.489100273,0.489114151
600171,2010,0.327326,0.337709,12.7752458,0.078129966,0.078152103
600172,2010,0.396104,0.423287,3.124934323,0.082976939,0.083132123
600173,2010,0.542479,0.547548,27.09356417,0.265469894,0.265475062
600175,2010,0.428107,0.433646,3.218758914,0.095338511,0.095344852
600176,2010,0.643036,0.692646,1.804279361,0.173204585,0.173761979
600177,2010,0.372741,0.417214,4.85775838,0.071914202,0.072340311
600178,2010,0.594082,0.618802,35.98448742,0.297776741,0.297942635
600179,2010,0.514644,0.52694,121.7253229,0.249497464,0.249527956
600180,2010,0.495967,0.520147,2.355690624,0.107348962,0.107467249
600182,2010,0.481677,0.490889,29.05217732,0.197824251,0.197841399
600183,2010,0.470318,0.489423,1.022279,0.069293418,0.069367252
600184,2010,0.743073,0.764058,3.245179558,0.267145666,0.267234645
600185,2010,0.609277,0.647308,18.75008122,0.271851269,0.272147273
600186,2010,0.286212,0.300112,1.615565206,0.023493227,0.023532074
600187,2010,0.739183,0.749402,55.90380634,0.493243222,0.493265698
600188,2010,0.928643,0.9319,1.33221523,0.436902572,0.436904701
600189,2010,0.507334,0.521788,39.82662486,0.221259633,0.221302824
600190,2010,0.606101,0.625715,1.015239604,0.096273695,0.096353487
600191,2010,0.551799,0.562009,1.788169228,0.133055711,0.1330772
600192,2010,0.457634,0.467241,90.84489462,0.197150351,0.197168982
600193,2010,0.407455,0.483051,1.437236674,0.041413967,0.042759742
600195,2010,0.629998,0.666154,40.71418622,0.342304383,0.342569323
600196,2010,0.51915,0.54719,36.23109402,0.231308438,0.231471212
600197,2010,0.579029,0.621303,21.83639587,0.256507556,0.256885126
600198,2010,0.35598,0.397335,20.6954613,0.0945213,0.094866539
600199,2010,0.374271,0.404691,20.89213132,0.103601257,0.103793135
600200,2010,0.258961,0.279017,13.27986029,0.045917192,0.046001489
600201,2010,0.259667,0.295872,1.24444352,0.024364875,0.02462938
600202,2010,0.398977,0.411776,8.728895729,0.117459166,0.117494142
600203,2010,0.416801,0.434466,31.07400577,0.150448478,0.150511134
600206,2010,0.421555,0.431675,33.67651052,0.157694001,0.157714833
600207,2010,0.395833,0.441123,16.88831245,0.119808387,0.120277859
600208,2010,0.743293,0.798721,8.350065962,0.399007634,0.399843704
600209,2010,0.490303,0.498419,3.269985009,0.114523187,0.114536452
600210,2010,0.246689,0.260118,42.92477133,0.052948931,0.05298615
600211,2010,0.451533,0.467088,1.167654,0.081913678,0.081963404
600212,2010,0.213138,0.226454,11.74318065,0.033641787,0.033678304
600213,2010,0.632102,0.669995,19.45964061,0.290823543,0.291191583
600215,2010,0.258788,0.280213,17.58068145,0.048286512,0.0483787
600216,2010,0.500845,0.537393,1.371446031,0.101415175,0.101734738
600217,2010,0.426976,0.450601,4.820799255,0.091307874,0.091428093
600218,2010,0.493286,0.510495,19.1298108,0.197820139,0.197879461
600219,2010,0.516016,0.521821,13.59930882,0.182841027,0.182848243
600220,2010,0.374128,0.383463,43.45592556,0.126096242,0.126113877
600221,2010,0.727644,0.750419,3.978446091,0.198375286,0.198501019
600222,2010,0.392544,0.40636,12.34338661,0.113002271,0.11304404
600223,2010,-97,-97,0.78902505,0.724952343,0.72520476
600225,2010,0.732148,0.743584,11.0841151,0.361740094,0.36176675
600226,2010,0.443364,0.475956,24.1366597,0.15494999,0.155176462
600227,2010,0.293561,0.300564,106.6861722,0.081947151,0.081956982
600228,2010,0.457815,0.478143,19.52434963,0.164535917,0.164621361
600229,2010,0.447608,0.471408,7.83749714,0.120574362,0.120707025
600230,2010,0.595565,0.610547,36.85880957,0.313087397,0.313135342
600231,2010,0.568765,0.591104,54.22420936,0.288270438,0.288374666
600232,2010,0.481914,0.490628,102.9936278,0.219747845,0.219763477
600233,2010,0.429417,0.448085,40.64287874,0.162771655,0.162844111
600234,2010,0.27263,0.305625,4.098904688,0.038050523,0.03827105
600235,2010,0.572898,0.581766,22.81156193,0.263333312,0.263350555
600236,2010,0.714876,0.721361,2.62428109,0.292319737,0.292328216
600237,2010,0.258724,0.276092,32.09816701,0.056015594,0.056076351
600238,2010,0.317336,0.354007,1.023263266,0.036123634,0.036423181
600239,2010,0.395943,0.453681,11.29183347,0.098155879,0.098838395
600240,2010,0.458657,0.509321,1.511311717,0.079828039,0.080358375
600241,2010,0.612238,0.647588,36.39794411,0.321507551,0.321775803
600242,2010,0.467149,0.47689,2.327785665,0.081535353,0.081554369
600243,2010,0.489001,0.497808,1.678679347,0.072518654,0.072534405
600246,2010,0.533041,0.542308,62.24847895,0.261820893,0.261838703
600247,2010,0.133903,0.155377,6.258666295,0.00859817,0.008695572
600248,2010,0.655676,0.666362,26.41222522,0.357546455,0.357569893
600249,2010,0.285948,0.305133,2.529197329,0.039950822,0.040032215
600250,2010,0.603982,0.61938,1.7529621,0.16329027,0.163339235
600251,2010,0.565698,0.629918,1.08153726,0.09708302,0.097921861
600252,2010,0.328974,0.371544,4.597897065,0.052330113,0.05269803
600253,2010,0.435247,0.454874,27.89295775,0.15731072,0.157388285
600255,2010,0.350781,0.358414,7.351585678,0.084410152,0.08442183
600256,2010,0.522072,0.573506,10.27355809,0.178765663,0.179319922
600257,2010,0.316019,0.378526,6.790824942,0.049723552,0.050549704
600258,2010,0.661729,0.692067,25.21212884,0.36241063,0.362605567
600259,2010,0.626132,0.64776,5.187123467,0.259830686,0.259932687
600260,2010,0.252814,0.266852,23.55614183,0.050055595,0.05009689
600261,2010,0.553603,0.618567,5.368020711,0.145631626,0.146498797
600262,2010,0.636886,0.646384,1.40825442,0.189462213,0.189480589
600263,2010,0.645127,0.678457,51.6381935,0.37311982,0.373376381
600265,2010,0.534132,0.569349,1.010219331,0.121265797,0.121517265
600266,2010,0.551785,0.586269,30.82395744,0.254716197,0.254955462
600267,2010,0.627956,0.69537,3.560182123,0.188796101,0.189731681
600268,2010,0.592766,0.631824,22.61075578,0.271420774,0.271763982
600269,2010,0.538225,0.548338,60.6914993,0.270259078,0.270279574
600270,2010,0.692826,0.71147,21.66681461,0.403881542,0.403961681
600271,2010,0.500444,0.568999,11.97338074,0.163251572,0.164231519
600272,2010,0.305719,0.3214,1.077606208,0.035952863,0.036002069
600273,2010,0.578187,0.612666,15.63202773,0.26126469,0.261505223
600275,2010,0.223597,0.239105,41.80193237,0.043192516,0.043240754
600276,2010,0.578698,0.647288,1.45187882,0.098031555,0.09900986
600277,2010,0.856418,0.85943,615.8367052,0.726450356,0.7264522
600278,2010,0.668976,0.678451,117.0005368,0.427671374,0.427689575
600279,2010,0.653141,0.670548,4.507666099,0.25782662,0.257888824
600280,2010,0.609227,0.721173,1.643280654,0.125374454,0.128048994
600281,2010,0.530749,0.547865,67.97458534,0.258377692,0.258436574
600282,2010,0.847224,0.849483,2.074530081,0.393865426,0.393866453
600283,2010,0.538514,0.582965,1.484790908,0.099587328,0.099999885
600284,2010,0.363725,0.412002,3.853549364,0.05692594,0.057426887
600285,2010,0.172429,0.221683,3.576368112,0.010515403,0.01102426
600287,2010,0.52527,0.5435,83.24050842,0.254400627,0.254467396
600288,2010,0.383231,0.408799,30.1596925,0.11955796,0.119689343
600289,2010,0.349183,0.427253,8.028036444,0.060448892,0.061892941
600290,2010,0.511145,0.540364,26.64045009,0.209569389,0.209748198
600291,2010,0.397445,0.420582,1.128568228,0.047780872,0.047888145
600292,2010,0.497427,0.551029,2.113392099,0.115445832,0.116028733
600293,2010,0.416602,0.510785,1.007412158,0.044012893,0.04583122
600295,2010,0.435339,0.455681,41.49439233,0.165845214,0.165928947
600297,2010,0.6185,0.647474,26.35136278,0.315359968,0.315536169
600298,2010,0.597743,0.661476,3.745289602,0.19386623,0.194685853
600299,2010,0.580947,0.610635,32.14877264,0.291637228,0.291821192
600300,2010,0.582732,0.592645,1.691271626,0.142569564,0.142590602
600301,2010,0.415806,0.4501,7.010076891,0.105436499,0.105673293
600302,2010,0.487267,0.495543,56.01736029,0.22203221,0.222045928
600303,2010,0.288468,0.336226,7.586714542,0.04628766,0.046757137
600305,2010,0.637313,0.695566,11.48495301,0.273642965,0.274367186
600306,2010,0.414653,0.492822,1.124597422,0.047750349,0.048977418
600307,2010,0.848623,0.855887,219.4896461,0.701195638,0.701206443
600308,2010,0.367606,0.391681,49.56341885,0.118389934,0.118516856
600309,2010,0.551097,0.586592,33.99905737,0.25553855,0.25579212
600310,2010,0.645384,0.679033,10.87307869,0.276780208,0.277008104
600311,2010,0.201296,0.22874,11.84196441,0.02718838,0.027340872
600312,2010,0.319352,0.393138,4.541579533,0.045357222,0.046499197
600313,2010,0.580776,0.593949,1.408870412,0.162954074,0.162989081
600315,2010,0.487048,0.566643,12.42422961,0.148602317,0.149893866
600316,2010,0.565229,0.586819,9.955255893,0.194811727,0.194907775
600317,2010,0.604016,0.607978,157.888036,0.355832449,0.355835628
600318,2010,0.558341,0.576745,2.031194893,0.138006633,0.138075816
600319,2010,0.56221,0.568527,2.018283167,0.169254734,0.169262784
600320,2010,0.480376,0.49483,1.681572752,0.11178338,0.11182915
600321,2010,0.451181,0.477093,15.56410771,0.151592054,0.151745574
600322,2010,0.327228,0.354585,12.07240037,0.064513355,0.064728322
600323,2010,0.372058,0.392504,5.684071741,0.082882725,0.082972244
600325,2010,0.287856,0.330866,8.138936344,0.049337452,0.049726608
600326,2010,0.353283,0.364301,7.163736007,0.078634666,0.078659012
600327,2010,0.587494,0.677247,9.668862302,0.192390097,0.194026174
600328,2010,0.470463,0.477575,67.60464428,0.208979582,0.208989743
600329,2010,0.587465,0.627899,6.747445345,0.200881864,0.201211969
600330,2010,0.265487,0.332701,1.006040984,0.016682158,0.017812341
600331,2010,0.416433,0.445394,19.33847385,0.132110568,0.132285837
600332,2010,0.782442,0.801156,1.783005815,0.305750661,0.305826094
600333,2010,0.537991,0.543454,207.4387955,0.281361428,0.281367409
600335,2010,0.506772,0.567693,14.40945154,0.176583661,0.177337755
600336,2010,0.529925,0.543873,39.33468126,0.246453416,0.246493395
600337,2010,0.532861,0.580839,7.810282622,0.176956537,0.177444451
600338,2010,0.438136,0.478569,4.330318007,0.093787202,0.094127949
600339,2010,0.418418,0.429946,1.39872829,0.079258168,0.079284995
600340,2010,0.37951,0.404037,3.1356673,0.054069428,0.054205927
600343,2010,0.564312,0.643768,2.188631707,0.091203161,0.092803051
600345,2010,0.486226,0.506036,1.713436918,0.110800845,0.110881098
600346,2010,0.441608,0.453618,68.87921847,0.182025857,0.182054728
600348,2010,0.607833,0.621092,51.96259018,0.340521335,0.340556662
600350,2010,0.811234,0.813966,2.752941672,0.391655418,0.391656935
600351,2010,0.266023,0.281417,3.704052987,0.031572455,0.031620511
600352,2010,0.333341,0.402716,1.623647756,0.030019216,0.031001402
600353,2010,0.474671,0.495153,1.517361456,0.108562082,0.108646519
600354,2010,0.359771,0.488552,2.167199369,0.035527333,0.03891047
600355,2010,0.502255,0.531784,1.865882589,0.068846949,0.069072408
600356,2010,0.570851,0.64181,1.5,0.14073077,0.142065146
600358,2010,0.378726,0.399164,1.63166368,0.044273185,0.044400182
600359,2010,0.520512,0.530113,113.7867384,0.258049284,0.258067927
600360,2010,0.347842,0.381561,8.882778127,0.066967658,0.067200298
600361,2010,0.426295,0.548775,5.693665148,0.07400727,0.077186931
600362,2010,0.008344,0.008487,1.023680316,3.37E-05,3.37E-05
